,Date,precipitationCal
9911,2020-06-28 11:30:00,0.982
9912,2020-06-28 12:00:00,1.798
9913,2020-06-28 12:30:00,1.614
9914,2020-06-28 13:00:00,5.505
9915,2020-06-28 13:30:00,6.367000000000001
9916,2020-06-28 14:00:00,5.465
9917,2020-06-28 14:30:00,3.64
9918,2020-06-28 15:00:00,1.338
9919,2020-06-28 15:30:00,0.01
9920,2020-06-28 16:00:00,0.001
9921,2020-06-28 16:30:00,0.001
9922,2020-06-28 17:00:00,0.423
9923,2020-06-28 17:30:00,0.056
9924,2020-06-28 18:00:00,0.166
9925,2020-06-28 18:30:00,0.0
9926,2020-06-28 19:00:00,0.0
9927,2020-06-28 19:30:00,0.041
9928,2020-06-28 20:00:00,1.775
9929,2020-06-28 20:30:00,0.207
9930,2020-06-28 21:00:00,0.12
9931,2020-06-28 21:30:00,0.12
9932,2020-06-28 22:00:00,3.071
9933,2020-06-28 22:30:00,3.807
9934,2020-06-28 23:00:00,4.3660000000000005
9935,2020-06-28 23:30:00,3.385
9936,2020-06-29 00:00:00,2.741
9937,2020-06-29 00:30:00,0.273
9938,2020-06-29 01:00:00,0.002
9939,2020-06-29 01:30:00,0.001
9940,2020-06-29 02:00:00,0.0
9941,2020-06-29 02:30:00,0.0
9942,2020-06-29 03:00:00,0.024
9943,2020-06-29 03:30:00,0.031
9944,2020-06-29 04:00:00,0.0
9945,2020-06-29 04:30:00,0.0
9946,2020-06-29 05:00:00,0.016
9947,2020-06-29 05:30:00,0.034
9948,2020-06-29 06:00:00,0.094
9949,2020-06-29 06:30:00,0.336
9950,2020-06-29 07:00:00,0.69
9951,2020-06-29 07:30:00,1.545
9952,2020-06-29 08:00:00,1.643
9953,2020-06-29 08:30:00,0.787
9954,2020-06-29 09:00:00,0.8759999999999999
9955,2020-06-29 09:30:00,3.549
9956,2020-06-29 10:00:00,5.185
9957,2020-06-29 10:30:00,1.823
9958,2020-06-29 11:00:00,2.024
9959,2020-06-29 11:30:00,2.592
9960,2020-06-29 12:00:00,3.161
9961,2020-06-29 12:30:00,3.15
9962,2020-06-29 13:00:00,5.81
9963,2020-06-29 13:30:00,4.68
9964,2020-06-29 14:00:00,4.222
9965,2020-06-29 14:30:00,4.66
9966,2020-06-29 15:00:00,2.873
9967,2020-06-29 15:30:00,3.489
9968,2020-06-29 16:00:00,0.737
9969,2020-06-29 16:30:00,0.725
9970,2020-06-29 17:00:00,0.725
9971,2020-06-29 17:30:00,0.92
9972,2020-06-29 18:00:00,0.312
9973,2020-06-29 18:30:00,0.206
9974,2020-06-29 19:00:00,0.54
9975,2020-06-29 19:30:00,0.301
9976,2020-06-29 20:00:00,0.008
9977,2020-06-29 20:30:00,0.001
9978,2020-06-29 21:00:00,0.001
9979,2020-06-29 21:30:00,0.024
9980,2020-06-29 22:00:00,0.005
9981,2020-06-29 22:30:00,0.096
9982,2020-06-29 23:00:00,0.002
9983,2020-06-29 23:30:00,0.002
9984,2020-06-30 00:00:00,0.002
9985,2020-06-30 00:30:00,0.006999999999999999
9986,2020-06-30 01:00:00,0.004
9987,2020-06-30 01:30:00,0.0
9988,2020-06-30 02:00:00,0.0
9989,2020-06-30 02:30:00,0.012
9990,2020-06-30 03:00:00,0.01
9991,2020-06-30 03:30:00,0.0
9992,2020-06-30 04:00:00,0.0
9993,2020-06-30 04:30:00,0.0
9994,2020-06-30 05:00:00,0.0
9995,2020-06-30 05:30:00,0.0
9996,2020-06-30 06:00:00,0.006999999999999999
9997,2020-06-30 06:30:00,0.01
9998,2020-06-30 07:00:00,0.0
9999,2020-06-30 07:30:00,0.0
10000,2020-06-30 08:00:00,0.008
10001,2020-06-30 08:30:00,0.017
10002,2020-06-30 09:00:00,0.051
10003,2020-06-30 09:30:00,0.314
10004,2020-06-30 10:00:00,0.638
10005,2020-06-30 10:30:00,0.53
10006,2020-06-30 11:00:00,0.675
10007,2020-06-30 11:30:00,0.757
10008,2020-06-30 12:00:00,0.6679999999999999
10009,2020-06-30 12:30:00,0.768
10010,2020-06-30 13:00:00,0.468
10011,2020-06-30 13:30:00,0.313
10012,2020-06-30 14:00:00,0.294
10013,2020-06-30 14:30:00,0.903
10014,2020-06-30 15:00:00,0.772
10015,2020-06-30 15:30:00,0.252
10016,2020-06-30 16:00:00,0.242
10017,2020-06-30 16:30:00,0.237
10018,2020-06-30 17:00:00,0.878
10019,2020-06-30 17:30:00,1.4409999999999998
10020,2020-06-30 18:00:00,0.441
10021,2020-06-30 18:30:00,1.136
10022,2020-06-30 19:00:00,1.002
10023,2020-06-30 19:30:00,0.028
10024,2020-06-30 20:00:00,0.025
10025,2020-06-30 20:30:00,0.025
10026,2020-06-30 21:00:00,0.041
10027,2020-06-30 21:30:00,0.04
10028,2020-06-30 22:00:00,0.022
10029,2020-06-30 22:30:00,0.017
10030,2020-06-30 23:00:00,0.199
10031,2020-06-30 23:30:00,0.005
10032,2020-07-01 00:00:00,0.0
10033,2020-07-01 00:30:00,0.0
10034,2020-07-01 01:00:00,0.0
10035,2020-07-01 01:30:00,0.0
10036,2020-07-01 02:00:00,0.0
10037,2020-07-01 02:30:00,0.0
10038,2020-07-01 03:00:00,0.0
10039,2020-07-01 03:30:00,0.0
10040,2020-07-01 04:00:00,0.0
10041,2020-07-01 04:30:00,0.0
10042,2020-07-01 05:00:00,0.0
10043,2020-07-01 05:30:00,0.001
10044,2020-07-01 06:00:00,0.002
10045,2020-07-01 06:30:00,0.006
10046,2020-07-01 07:00:00,0.011
10047,2020-07-01 07:30:00,0.025
10048,2020-07-01 08:00:00,0.027000000000000003
10049,2020-07-01 08:30:00,0.034
10050,2020-07-01 09:00:00,0.031
10051,2020-07-01 09:30:00,0.052000000000000005
10052,2020-07-01 10:00:00,0.11
10053,2020-07-01 10:30:00,0.129
10054,2020-07-01 11:00:00,0.129
10055,2020-07-01 11:30:00,0.128
10056,2020-07-01 12:00:00,0.145
10057,2020-07-01 12:30:00,0.149
10058,2020-07-01 13:00:00,0.162
10059,2020-07-01 13:30:00,0.037000000000000005
10060,2020-07-01 14:00:00,0.041
10061,2020-07-01 14:30:00,0.182
10062,2020-07-01 15:00:00,0.045
10063,2020-07-01 15:30:00,0.049
10064,2020-07-01 16:00:00,0.045
10065,2020-07-01 16:30:00,0.042
10066,2020-07-01 17:00:00,0.029
10067,2020-07-01 17:30:00,0.02
10068,2020-07-01 18:00:00,0.0
10069,2020-07-01 18:30:00,0.0
10070,2020-07-01 19:00:00,0.0
10071,2020-07-01 19:30:00,0.023
10072,2020-07-01 20:00:00,0.0
10073,2020-07-01 20:30:00,0.0
10074,2020-07-01 21:00:00,0.0
10075,2020-07-01 21:30:00,0.0
10076,2020-07-01 22:00:00,0.0
10077,2020-07-01 22:30:00,0.024
10078,2020-07-01 23:00:00,0.0
10079,2020-07-01 23:30:00,0.0
10080,2020-07-02 00:00:00,0.0
10081,2020-07-02 00:30:00,0.001
10082,2020-07-02 01:00:00,0.0
10083,2020-07-02 01:30:00,0.0
10084,2020-07-02 02:00:00,0.003
10085,2020-07-02 02:30:00,0.003
10086,2020-07-02 03:00:00,0.002
10087,2020-07-02 03:30:00,0.002
10088,2020-07-02 04:00:00,0.001
10089,2020-07-02 04:30:00,0.001
10090,2020-07-02 05:00:00,0.002
10091,2020-07-02 05:30:00,0.002
10092,2020-07-02 06:00:00,0.001
10093,2020-07-02 06:30:00,0.002
10094,2020-07-02 07:00:00,0.003
10095,2020-07-02 07:30:00,0.004
10096,2020-07-02 08:00:00,0.0
10097,2020-07-02 08:30:00,0.001
10098,2020-07-02 09:00:00,0.002
10099,2020-07-02 09:30:00,0.003
10100,2020-07-02 10:00:00,0.006
10101,2020-07-02 10:30:00,0.009000000000000001
10102,2020-07-02 11:00:00,0.009000000000000001
10103,2020-07-02 11:30:00,0.04
10104,2020-07-02 12:00:00,0.058
10105,2020-07-02 12:30:00,0.125
10106,2020-07-02 13:00:00,0.199
10107,2020-07-02 13:30:00,0.184
10108,2020-07-02 14:00:00,0.107
10109,2020-07-02 14:30:00,0.069
10110,2020-07-02 15:00:00,0.032
10111,2020-07-02 15:30:00,0.019
10112,2020-07-02 16:00:00,0.0
10113,2020-07-02 16:30:00,0.0
10114,2020-07-02 17:00:00,0.0
10115,2020-07-02 17:30:00,0.0
10116,2020-07-02 18:00:00,0.0
10117,2020-07-02 18:30:00,0.0
10118,2020-07-02 19:00:00,0.004
10119,2020-07-02 19:30:00,0.0
10120,2020-07-02 20:00:00,0.002
10121,2020-07-02 20:30:00,0.002
10122,2020-07-02 21:00:00,0.002
10123,2020-07-02 21:30:00,0.001
10124,2020-07-02 22:00:00,0.001
10125,2020-07-02 22:30:00,0.001
10126,2020-07-02 23:00:00,0.001
10127,2020-07-02 23:30:00,0.0
10128,2020-07-03 00:00:00,0.0
10129,2020-07-03 00:30:00,0.0
10130,2020-07-03 01:00:00,0.0
10131,2020-07-03 01:30:00,0.0
10132,2020-07-03 02:00:00,0.0
10133,2020-07-03 02:30:00,0.0
10134,2020-07-03 03:00:00,0.0
10135,2020-07-03 03:30:00,0.0
10136,2020-07-03 04:00:00,0.0
10137,2020-07-03 04:30:00,0.001
10138,2020-07-03 05:00:00,0.001
10139,2020-07-03 05:30:00,0.0
10140,2020-07-03 06:00:00,0.001
10141,2020-07-03 06:30:00,0.001
10142,2020-07-03 07:00:00,0.013
10143,2020-07-03 07:30:00,0.014
10144,2020-07-03 08:00:00,0.006999999999999999
10145,2020-07-03 08:30:00,0.0
10146,2020-07-03 09:00:00,0.003
10147,2020-07-03 09:30:00,0.006999999999999999
10148,2020-07-03 10:00:00,0.017
10149,2020-07-03 10:30:00,0.038
10150,2020-07-03 11:00:00,0.049
10151,2020-07-03 11:30:00,0.028
10152,2020-07-03 12:00:00,0.021
10153,2020-07-03 12:30:00,0.001
10154,2020-07-03 13:00:00,0.013
10155,2020-07-03 13:30:00,0.012
10156,2020-07-03 14:00:00,0.069
10157,2020-07-03 14:30:00,0.233
10158,2020-07-03 15:00:00,0.026
10159,2020-07-03 15:30:00,0.008
10160,2020-07-03 16:00:00,0.006999999999999999
10161,2020-07-03 16:30:00,0.021
10162,2020-07-03 17:00:00,0.015
10163,2020-07-03 17:30:00,0.011
10164,2020-07-03 18:00:00,0.0
10165,2020-07-03 18:30:00,0.0
10166,2020-07-03 19:00:00,0.113
10167,2020-07-03 19:30:00,0.002
10168,2020-07-03 20:00:00,0.0
10169,2020-07-03 20:30:00,0.0
10170,2020-07-03 21:00:00,0.0
10171,2020-07-03 21:30:00,0.0
10172,2020-07-03 22:00:00,0.0
10173,2020-07-03 22:30:00,0.0
10174,2020-07-03 23:00:00,0.001
10175,2020-07-03 23:30:00,0.002
10176,2020-07-04 00:00:00,0.001
10177,2020-07-04 00:30:00,0.001
10178,2020-07-04 01:00:00,0.0
10179,2020-07-04 01:30:00,0.008
10180,2020-07-04 02:00:00,0.01
10181,2020-07-04 02:30:00,0.008
10182,2020-07-04 03:00:00,0.013
10183,2020-07-04 03:30:00,0.018000000000000002
10184,2020-07-04 04:00:00,0.031
10185,2020-07-04 04:30:00,0.033
10186,2020-07-04 05:00:00,0.033
10187,2020-07-04 05:30:00,0.02
10188,2020-07-04 06:00:00,0.015
10189,2020-07-04 06:30:00,0.012
10190,2020-07-04 07:00:00,0.012
10191,2020-07-04 07:30:00,0.017
10192,2020-07-04 08:00:00,0.017
10193,2020-07-04 08:30:00,0.17800000000000002
10194,2020-07-04 09:00:00,0.177
10195,2020-07-04 09:30:00,0.109
10196,2020-07-04 10:00:00,0.083
10197,2020-07-04 10:30:00,0.054000000000000006
10198,2020-07-04 11:00:00,0.034
10199,2020-07-04 11:30:00,0.026
10200,2020-07-04 12:00:00,0.037000000000000005
10201,2020-07-04 12:30:00,0.034
10202,2020-07-04 13:00:00,0.38
10203,2020-07-04 13:30:00,0.375
10204,2020-07-04 14:00:00,0.236
10205,2020-07-04 14:30:00,0.162
10206,2020-07-04 15:00:00,0.094
10207,2020-07-04 15:30:00,0.052000000000000005
10208,2020-07-04 16:00:00,0.048
10209,2020-07-04 16:30:00,0.034
10210,2020-07-04 17:00:00,0.034
10211,2020-07-04 17:30:00,0.05
10212,2020-07-04 18:00:00,0.018000000000000002
10213,2020-07-04 18:30:00,0.201
10214,2020-07-04 19:00:00,0.605
10215,2020-07-04 19:30:00,0.479
10216,2020-07-04 20:00:00,0.313
10217,2020-07-04 20:30:00,0.318
10218,2020-07-04 21:00:00,0.318
10219,2020-07-04 21:30:00,0.249
10220,2020-07-04 22:00:00,0.156
10221,2020-07-04 22:30:00,0.109
10222,2020-07-04 23:00:00,0.078
10223,2020-07-04 23:30:00,0.073
10224,2020-07-05 00:00:00,0.08900000000000001
10225,2020-07-05 00:30:00,0.14
10226,2020-07-05 01:00:00,0.13699999999999998
10227,2020-07-05 01:30:00,0.13699999999999998
10228,2020-07-05 02:00:00,0.084
10229,2020-07-05 02:30:00,0.063
10230,2020-07-05 03:00:00,0.044
10231,2020-07-05 03:30:00,0.033
10232,2020-07-05 04:00:00,0.032
10233,2020-07-05 04:30:00,0.075
10234,2020-07-05 05:00:00,0.131
10235,2020-07-05 05:30:00,0.161
10236,2020-07-05 06:00:00,0.273
10237,2020-07-05 06:30:00,0.279
10238,2020-07-05 07:00:00,0.269
10239,2020-07-05 07:30:00,0.259
10240,2020-07-05 08:00:00,0.265
10241,2020-07-05 08:30:00,0.177
10242,2020-07-05 09:00:00,0.135
10243,2020-07-05 09:30:00,0.084
10244,2020-07-05 10:00:00,0.052000000000000005
10245,2020-07-05 10:30:00,0.025
10246,2020-07-05 11:00:00,0.016
10247,2020-07-05 11:30:00,0.019
10248,2020-07-05 12:00:00,0.018000000000000002
10249,2020-07-05 12:30:00,0.018000000000000002
10250,2020-07-05 13:00:00,0.011
10251,2020-07-05 13:30:00,0.006999999999999999
10252,2020-07-05 14:00:00,0.004
10253,2020-07-05 14:30:00,0.002
10254,2020-07-05 15:00:00,0.001
10255,2020-07-05 15:30:00,0.0
10256,2020-07-05 16:00:00,0.0
10257,2020-07-05 16:30:00,0.0
10258,2020-07-05 17:00:00,0.0
10259,2020-07-05 17:30:00,0.0
10260,2020-07-05 18:00:00,0.0
10261,2020-07-05 18:30:00,0.0
10262,2020-07-05 19:00:00,0.0
10263,2020-07-05 19:30:00,0.0
10264,2020-07-05 20:00:00,0.001
10265,2020-07-05 20:30:00,0.0
10266,2020-07-05 21:00:00,0.013
10267,2020-07-05 21:30:00,0.0
10268,2020-07-05 22:00:00,0.0
10269,2020-07-05 22:30:00,0.0
10270,2020-07-05 23:00:00,0.135
10271,2020-07-05 23:30:00,0.091
10272,2020-07-06 00:00:00,0.019
10273,2020-07-06 00:30:00,0.0
10274,2020-07-06 01:00:00,0.0
10275,2020-07-06 01:30:00,0.0
10276,2020-07-06 02:00:00,0.0
10277,2020-07-06 02:30:00,0.0
10278,2020-07-06 03:00:00,0.0
10279,2020-07-06 03:30:00,0.0
10280,2020-07-06 04:00:00,0.003
10281,2020-07-06 04:30:00,0.003
10282,2020-07-06 05:00:00,0.003
10283,2020-07-06 05:30:00,0.002
10284,2020-07-06 06:00:00,0.002
10285,2020-07-06 06:30:00,0.004
10286,2020-07-06 07:00:00,0.008
10287,2020-07-06 07:30:00,0.016
10288,2020-07-06 08:00:00,0.017
10289,2020-07-06 08:30:00,0.0
10290,2020-07-06 09:00:00,0.001
10291,2020-07-06 09:30:00,0.002
10292,2020-07-06 10:00:00,0.005
10293,2020-07-06 10:30:00,0.011
10294,2020-07-06 11:00:00,0.013
10295,2020-07-06 11:30:00,0.019
10296,2020-07-06 12:00:00,0.025
10297,2020-07-06 12:30:00,0.034
10298,2020-07-06 13:00:00,0.059
10299,2020-07-06 13:30:00,0.149
10300,2020-07-06 14:00:00,0.42
10301,2020-07-06 14:30:00,0.5760000000000001
10302,2020-07-06 15:00:00,0.649
10303,2020-07-06 15:30:00,0.6709999999999999
10304,2020-07-06 16:00:00,0.52
10305,2020-07-06 16:30:00,0.371
10306,2020-07-06 17:00:00,0.261
10307,2020-07-06 17:30:00,0.242
10308,2020-07-06 18:00:00,0.141
10309,2020-07-06 18:30:00,0.091
10310,2020-07-06 19:00:00,0.043
10311,2020-07-06 19:30:00,0.027000000000000003
10312,2020-07-06 20:00:00,0.109
10313,2020-07-06 20:30:00,0.13
10314,2020-07-06 21:00:00,0.004
10315,2020-07-06 21:30:00,0.004
10316,2020-07-06 22:00:00,0.002
10317,2020-07-06 22:30:00,0.002
10318,2020-07-06 23:00:00,0.001
10319,2020-07-06 23:30:00,0.001
10320,2020-07-07 00:00:00,0.0
10321,2020-07-07 00:30:00,0.0
10322,2020-07-07 01:00:00,0.0
10323,2020-07-07 01:30:00,0.0
10324,2020-07-07 02:00:00,0.0
10325,2020-07-07 02:30:00,0.0
10326,2020-07-07 03:00:00,0.0
10327,2020-07-07 03:30:00,0.0
10328,2020-07-07 04:00:00,0.0
10329,2020-07-07 04:30:00,0.0
10330,2020-07-07 05:00:00,0.0
10331,2020-07-07 05:30:00,0.008
10332,2020-07-07 06:00:00,0.012
10333,2020-07-07 06:30:00,0.025
10334,2020-07-07 07:00:00,0.026
10335,2020-07-07 07:30:00,0.028
10336,2020-07-07 08:00:00,2.051
10337,2020-07-07 08:30:00,1.978
10338,2020-07-07 09:00:00,1.216
10339,2020-07-07 09:30:00,0.835
10340,2020-07-07 10:00:00,0.568
10341,2020-07-07 10:30:00,0.484
10342,2020-07-07 11:00:00,0.223
10343,2020-07-07 11:30:00,0.305
10344,2020-07-07 12:00:00,0.414
10345,2020-07-07 12:30:00,0.35100000000000003
10346,2020-07-07 13:00:00,0.194
10347,2020-07-07 13:30:00,0.179
10348,2020-07-07 14:00:00,0.029
10349,2020-07-07 14:30:00,0.022
10350,2020-07-07 15:00:00,0.013
10351,2020-07-07 15:30:00,0.012
10352,2020-07-07 16:00:00,0.005
10353,2020-07-07 16:30:00,0.005
10354,2020-07-07 17:00:00,0.003
10355,2020-07-07 17:30:00,0.002
10356,2020-07-07 18:00:00,0.001
10357,2020-07-07 18:30:00,0.001
10358,2020-07-07 19:00:00,0.0
10359,2020-07-07 19:30:00,0.0
10360,2020-07-07 20:00:00,0.0
10361,2020-07-07 20:30:00,0.0
10362,2020-07-07 21:00:00,0.006
10363,2020-07-07 21:30:00,0.006
10364,2020-07-07 22:00:00,0.004
10365,2020-07-07 22:30:00,0.003
10366,2020-07-07 23:00:00,0.003
10367,2020-07-07 23:30:00,0.002
10368,2020-07-08 00:00:00,0.002
10369,2020-07-08 00:30:00,0.001
10370,2020-07-08 01:00:00,0.001
10371,2020-07-08 01:30:00,0.003
10372,2020-07-08 02:00:00,0.013
10373,2020-07-08 02:30:00,0.028
10374,2020-07-08 03:00:00,0.048
10375,2020-07-08 03:30:00,0.065
10376,2020-07-08 04:00:00,0.107
10377,2020-07-08 04:30:00,0.109
10378,2020-07-08 05:00:00,0.114
10379,2020-07-08 05:30:00,0.087
10380,2020-07-08 06:00:00,0.136
10381,2020-07-08 06:30:00,0.246
10382,2020-07-08 07:00:00,0.619
10383,2020-07-08 07:30:00,0.7170000000000001
10384,2020-07-08 08:00:00,1.233
10385,2020-07-08 08:30:00,1.065
10386,2020-07-08 09:00:00,0.938
10387,2020-07-08 09:30:00,1.301
10388,2020-07-08 10:00:00,0.53
10389,2020-07-08 10:30:00,0.245
10390,2020-07-08 11:00:00,0.229
10391,2020-07-08 11:30:00,0.208
10392,2020-07-08 12:00:00,0.207
10393,2020-07-08 12:30:00,0.151
10394,2020-07-08 13:00:00,0.35700000000000004
10395,2020-07-08 13:30:00,0.452
10396,2020-07-08 14:00:00,0.38
10397,2020-07-08 14:30:00,0.223
10398,2020-07-08 15:00:00,0.141
10399,2020-07-08 15:30:00,0.083
10400,2020-07-08 16:00:00,0.0
10401,2020-07-08 16:30:00,0.001
10402,2020-07-08 17:00:00,0.001
10403,2020-07-08 17:30:00,0.062
10404,2020-07-08 18:00:00,0.08199999999999999
10405,2020-07-08 18:30:00,0.052000000000000005
10406,2020-07-08 19:00:00,0.0
10407,2020-07-08 19:30:00,0.0
10408,2020-07-08 20:00:00,0.08199999999999999
10409,2020-07-08 20:30:00,0.081
10410,2020-07-08 21:00:00,0.05
10411,2020-07-08 21:30:00,0.041
10412,2020-07-08 22:00:00,0.026
10413,2020-07-08 22:30:00,0.015
10414,2020-07-08 23:00:00,0.006
10415,2020-07-08 23:30:00,0.004
10416,2020-07-09 00:00:00,0.003
10417,2020-07-09 00:30:00,0.016
10418,2020-07-09 01:00:00,0.0
10419,2020-07-09 01:30:00,0.0
10420,2020-07-09 02:00:00,0.0
10421,2020-07-09 02:30:00,0.0
10422,2020-07-09 03:00:00,0.0
10423,2020-07-09 03:30:00,0.0
10424,2020-07-09 04:00:00,0.0
10425,2020-07-09 04:30:00,0.0
10426,2020-07-09 05:00:00,0.0
10427,2020-07-09 05:30:00,0.002
10428,2020-07-09 06:00:00,0.005
10429,2020-07-09 06:30:00,0.041
10430,2020-07-09 07:00:00,0.036000000000000004
10431,2020-07-09 07:30:00,0.028
10432,2020-07-09 08:00:00,0.029
10433,2020-07-09 08:30:00,0.058
10434,2020-07-09 09:00:00,0.09
10435,2020-07-09 09:30:00,0.094
10436,2020-07-09 10:00:00,0.181
10437,2020-07-09 10:30:00,0.259
10438,2020-07-09 11:00:00,0.34700000000000003
10439,2020-07-09 11:30:00,0.466
10440,2020-07-09 12:00:00,0.439
10441,2020-07-09 12:30:00,0.43
10442,2020-07-09 13:00:00,0.424
10443,2020-07-09 13:30:00,0.926
10444,2020-07-09 14:00:00,0.872
10445,2020-07-09 14:30:00,1.307
10446,2020-07-09 15:00:00,0.973
10447,2020-07-09 15:30:00,0.333
10448,2020-07-09 16:00:00,0.138
10449,2020-07-09 16:30:00,0.009000000000000001
10450,2020-07-09 17:00:00,0.009000000000000001
10451,2020-07-09 17:30:00,0.16899999999999998
10452,2020-07-09 18:00:00,0.375
10453,2020-07-09 18:30:00,0.257
10454,2020-07-09 19:00:00,0.002
10455,2020-07-09 19:30:00,0.001
10456,2020-07-09 20:00:00,0.001
10457,2020-07-09 20:30:00,0.001
10458,2020-07-09 21:00:00,0.002
10459,2020-07-09 21:30:00,0.031
10460,2020-07-09 22:00:00,0.188
10461,2020-07-09 22:30:00,0.041
10462,2020-07-09 23:00:00,0.038
10463,2020-07-09 23:30:00,0.041
10464,2020-07-10 00:00:00,0.046
10465,2020-07-10 00:30:00,0.049
10466,2020-07-10 01:00:00,0.106
10467,2020-07-10 01:30:00,0.06
10468,2020-07-10 02:00:00,0.069
10469,2020-07-10 02:30:00,0.066
10470,2020-07-10 03:00:00,0.094
10471,2020-07-10 03:30:00,0.166
10472,2020-07-10 04:00:00,0.062
10473,2020-07-10 04:30:00,0.014
10474,2020-07-10 05:00:00,0.006
10475,2020-07-10 05:30:00,0.005
10476,2020-07-10 06:00:00,0.004
10477,2020-07-10 06:30:00,0.003
10478,2020-07-10 07:00:00,0.005
10479,2020-07-10 07:30:00,0.005
10480,2020-07-10 08:00:00,0.0
10481,2020-07-10 08:30:00,0.001
10482,2020-07-10 09:00:00,0.001
10483,2020-07-10 09:30:00,0.003
10484,2020-07-10 10:00:00,0.006999999999999999
10485,2020-07-10 10:30:00,0.009000000000000001
10486,2020-07-10 11:00:00,0.054000000000000006
10487,2020-07-10 11:30:00,0.047
10488,2020-07-10 12:00:00,0.091
10489,2020-07-10 12:30:00,0.028
10490,2020-07-10 13:00:00,0.011
10491,2020-07-10 13:30:00,0.011
10492,2020-07-10 14:00:00,0.006
10493,2020-07-10 14:30:00,0.004
10494,2020-07-10 15:00:00,0.002
10495,2020-07-10 15:30:00,0.001
10496,2020-07-10 16:00:00,0.0
10497,2020-07-10 16:30:00,0.0
10498,2020-07-10 17:00:00,0.0
10499,2020-07-10 17:30:00,0.0
10500,2020-07-10 18:00:00,0.0
10501,2020-07-10 18:30:00,0.0
10502,2020-07-10 19:00:00,0.0
10503,2020-07-10 19:30:00,0.0
10504,2020-07-10 20:00:00,0.0
10505,2020-07-10 20:30:00,0.0
10506,2020-07-10 21:00:00,0.0
10507,2020-07-10 21:30:00,0.0
10508,2020-07-10 22:00:00,0.0
10509,2020-07-10 22:30:00,0.0
10510,2020-07-10 23:00:00,0.001
10511,2020-07-10 23:30:00,0.066
10512,2020-07-11 00:00:00,0.066
10513,2020-07-11 00:30:00,0.041
10514,2020-07-11 01:00:00,0.027000000000000003
10515,2020-07-11 01:30:00,0.002
10516,2020-07-11 02:00:00,0.002
10517,2020-07-11 02:30:00,0.001
10518,2020-07-11 03:00:00,0.001
10519,2020-07-11 03:30:00,0.001
10520,2020-07-11 04:00:00,0.0
10521,2020-07-11 04:30:00,0.0
10522,2020-07-11 05:00:00,0.0
10523,2020-07-11 05:30:00,0.0
10524,2020-07-11 06:00:00,0.0
10525,2020-07-11 06:30:00,0.0
10526,2020-07-11 07:00:00,0.0
10527,2020-07-11 07:30:00,0.0
10528,2020-07-11 08:00:00,0.0
10529,2020-07-11 08:30:00,0.001
10530,2020-07-11 09:00:00,0.001
10531,2020-07-11 09:30:00,0.001
10532,2020-07-11 10:00:00,0.001
10533,2020-07-11 10:30:00,0.001
10534,2020-07-11 11:00:00,0.001
10535,2020-07-11 11:30:00,0.0
10536,2020-07-11 12:00:00,0.0
10537,2020-07-11 12:30:00,0.0
10538,2020-07-11 13:00:00,0.006
10539,2020-07-11 13:30:00,0.006999999999999999
10540,2020-07-11 14:00:00,0.004
10541,2020-07-11 14:30:00,0.005
10542,2020-07-11 15:00:00,0.009000000000000001
10543,2020-07-11 15:30:00,0.012
10544,2020-07-11 16:00:00,0.013
10545,2020-07-11 16:30:00,0.0
10546,2020-07-11 17:00:00,0.0
10547,2020-07-11 17:30:00,0.0
10548,2020-07-11 18:00:00,0.0
10549,2020-07-11 18:30:00,0.0
10550,2020-07-11 19:00:00,0.0
10551,2020-07-11 19:30:00,0.0
10552,2020-07-11 20:00:00,0.0
10553,2020-07-11 20:30:00,0.015
10554,2020-07-11 21:00:00,0.001
10555,2020-07-11 21:30:00,0.001
10556,2020-07-11 22:00:00,0.0
10557,2020-07-11 22:30:00,0.0
10558,2020-07-11 23:00:00,0.0
10559,2020-07-11 23:30:00,0.0
10560,2020-07-12 00:00:00,0.0
10561,2020-07-12 00:30:00,0.0
10562,2020-07-12 01:00:00,0.0
10563,2020-07-12 01:30:00,0.0
10564,2020-07-12 02:00:00,0.0
10565,2020-07-12 02:30:00,0.0
10566,2020-07-12 03:00:00,0.0
10567,2020-07-12 03:30:00,0.0
10568,2020-07-12 04:00:00,0.0
10569,2020-07-12 04:30:00,0.0
10570,2020-07-12 05:00:00,0.0
10571,2020-07-12 05:30:00,0.0
10572,2020-07-12 06:00:00,0.0
10573,2020-07-12 06:30:00,0.0
10574,2020-07-12 07:00:00,0.0
10575,2020-07-12 07:30:00,0.0
10576,2020-07-12 08:00:00,0.005
10577,2020-07-12 08:30:00,0.005
10578,2020-07-12 09:00:00,0.003
10579,2020-07-12 09:30:00,0.002
10580,2020-07-12 10:00:00,0.001
10581,2020-07-12 10:30:00,0.004
10582,2020-07-12 11:00:00,0.159
10583,2020-07-12 11:30:00,0.073
10584,2020-07-12 12:00:00,0.0
10585,2020-07-12 12:30:00,0.0
10586,2020-07-12 13:00:00,0.0
10587,2020-07-12 13:30:00,0.0
10588,2020-07-12 14:00:00,0.14
10589,2020-07-12 14:30:00,0.049
10590,2020-07-12 15:00:00,0.009000000000000001
10591,2020-07-12 15:30:00,0.0
10592,2020-07-12 16:00:00,0.0
10593,2020-07-12 16:30:00,0.0
10594,2020-07-12 17:00:00,0.0
10595,2020-07-12 17:30:00,0.0
10596,2020-07-12 18:00:00,0.001
10597,2020-07-12 18:30:00,0.0
