,Date,precipitationCal,Month_name
337,2019-06-08 00:30:00,0.213,June
338,2019-06-08 01:00:00,0.115,June
339,2019-06-08 01:30:00,0.11199999999999999,June
340,2019-06-08 02:00:00,0.055,June
341,2019-06-08 02:30:00,0.032,June
342,2019-06-08 03:00:00,0.013999999999999999,June
343,2019-06-08 03:30:00,0.011000000000000001,June
344,2019-06-08 04:00:00,0.003,June
345,2019-06-08 04:30:00,0.0,June
346,2019-06-08 05:00:00,0.0,June
347,2019-06-08 05:30:00,0.0,June
348,2019-06-08 06:00:00,0.0,June
349,2019-06-08 06:30:00,0.0,June
350,2019-06-08 07:00:00,0.0,June
351,2019-06-08 07:30:00,0.0,June
352,2019-06-08 08:00:00,0.0,June
353,2019-06-08 08:30:00,0.004,June
354,2019-06-08 09:00:00,0.005,June
355,2019-06-08 09:30:00,0.012,June
356,2019-06-08 10:00:00,0.021,June
357,2019-06-08 10:30:00,0.040999999999999995,June
358,2019-06-08 11:00:00,0.054000000000000006,June
359,2019-06-08 11:30:00,0.006,June
360,2019-06-08 12:00:00,0.073,June
361,2019-06-08 12:30:00,0.02,June
362,2019-06-08 13:00:00,0.0,June
363,2019-06-08 13:30:00,0.011000000000000001,June
364,2019-06-08 14:00:00,0.0,June
365,2019-06-08 14:30:00,0.0,June
366,2019-06-08 15:00:00,0.0,June
367,2019-06-08 15:30:00,0.0,June
368,2019-06-08 16:00:00,0.0,June
369,2019-06-08 16:30:00,0.0,June
370,2019-06-08 17:00:00,0.025,June
371,2019-06-08 17:30:00,0.273,June
372,2019-06-08 18:00:00,0.804,June
373,2019-06-08 18:30:00,1.02,June
374,2019-06-08 19:00:00,1.126,June
375,2019-06-08 19:30:00,0.431,June
376,2019-06-08 20:00:00,0.0,June
377,2019-06-08 20:30:00,0.0,June
378,2019-06-08 21:00:00,0.0,June
379,2019-06-08 21:30:00,0.001,June
380,2019-06-08 22:00:00,0.001,June
381,2019-06-08 22:30:00,0.003,June
382,2019-06-08 23:00:00,0.005,June
383,2019-06-08 23:30:00,0.006,June
384,2019-06-09 00:00:00,0.0,June
385,2019-06-09 00:30:00,0.005,June
386,2019-06-09 01:00:00,0.005,June
387,2019-06-09 01:30:00,0.015,June
388,2019-06-09 02:00:00,0.02,June
389,2019-06-09 02:30:00,0.027999999999999997,June
390,2019-06-09 03:00:00,0.019,June
391,2019-06-09 03:30:00,0.0,June
392,2019-06-09 04:00:00,0.0,June
393,2019-06-09 04:30:00,0.0,June
394,2019-06-09 05:00:00,0.0,June
395,2019-06-09 05:30:00,0.0,June
396,2019-06-09 06:00:00,0.0,June
397,2019-06-09 06:30:00,0.0,June
398,2019-06-09 07:00:00,0.0,June
399,2019-06-09 07:30:00,0.0,June
400,2019-06-09 08:00:00,0.40299999999999997,June
401,2019-06-09 08:30:00,0.8270000000000001,June
402,2019-06-09 09:00:00,1.6119999999999999,June
403,2019-06-09 09:30:00,2.439,June
404,2019-06-09 10:00:00,2.755,June
405,2019-06-09 10:30:00,3.1439999999999997,June
406,2019-06-09 11:00:00,3.6710000000000003,June
407,2019-06-09 11:30:00,4.127,June
408,2019-06-09 12:00:00,4.725,June
409,2019-06-09 12:30:00,4.721,June
410,2019-06-09 13:00:00,5.046,June
411,2019-06-09 13:30:00,4.285,June
412,2019-06-09 14:00:00,3.4389999999999996,June
413,2019-06-09 14:30:00,2.908,June
414,2019-06-09 15:00:00,4.5889999999999995,June
415,2019-06-09 15:30:00,4.585,June
416,2019-06-09 16:00:00,4.583,June
417,2019-06-09 16:30:00,2.2,June
418,2019-06-09 17:00:00,1.558,June
419,2019-06-09 17:30:00,0.847,June
420,2019-06-09 18:00:00,0.6459999999999999,June
421,2019-06-09 18:30:00,0.16699999999999998,June
422,2019-06-09 19:00:00,0.153,June
423,2019-06-09 19:30:00,0.18899999999999997,June
424,2019-06-09 20:00:00,0.365,June
425,2019-06-09 20:30:00,0.365,June
426,2019-06-09 21:00:00,0.31,June
427,2019-06-09 21:30:00,0.14300000000000002,June
428,2019-06-09 22:00:00,0.08199999999999999,June
429,2019-06-09 22:30:00,0.057,June
430,2019-06-09 23:00:00,0.006999999999999999,June
431,2019-06-09 23:30:00,0.005,June
432,2019-06-10 00:00:00,0.004,June
433,2019-06-10 00:30:00,0.008,June
434,2019-06-10 01:00:00,0.006999999999999999,June
435,2019-06-10 01:30:00,0.004,June
436,2019-06-10 02:00:00,0.002,June
437,2019-06-10 02:30:00,0.001,June
438,2019-06-10 03:00:00,0.0,June
439,2019-06-10 03:30:00,0.0,June
440,2019-06-10 04:00:00,0.0,June
441,2019-06-10 04:30:00,0.0,June
442,2019-06-10 05:00:00,0.0,June
443,2019-06-10 05:30:00,0.0,June
444,2019-06-10 06:00:00,0.0,June
445,2019-06-10 06:30:00,0.0,June
446,2019-06-10 07:00:00,0.0,June
447,2019-06-10 07:30:00,0.0,June
448,2019-06-10 08:00:00,0.0,June
449,2019-06-10 08:30:00,0.0,June
450,2019-06-10 09:00:00,0.141,June
451,2019-06-10 09:30:00,0.32799999999999996,June
452,2019-06-10 10:00:00,0.327,June
453,2019-06-10 10:30:00,0.209,June
454,2019-06-10 11:00:00,0.18899999999999997,June
455,2019-06-10 11:30:00,0.429,June
456,2019-06-10 12:00:00,0.40399999999999997,June
457,2019-06-10 12:30:00,0.355,June
458,2019-06-10 13:00:00,0.7090000000000001,June
459,2019-06-10 13:30:00,1.83,June
460,2019-06-10 14:00:00,2.372,June
461,2019-06-10 14:30:00,1.2990000000000002,June
462,2019-06-10 15:00:00,1.26,June
463,2019-06-10 15:30:00,0.826,June
464,2019-06-10 16:00:00,2.05,June
465,2019-06-10 16:30:00,3.512,June
466,2019-06-10 17:00:00,3.3960000000000004,June
467,2019-06-10 17:30:00,2.5340000000000003,June
468,2019-06-10 18:00:00,1.715,June
469,2019-06-10 18:30:00,0.596,June
470,2019-06-10 19:00:00,0.239,June
471,2019-06-10 19:30:00,0.062,June
472,2019-06-10 20:00:00,0.003,June
473,2019-06-10 20:30:00,0.0,June
474,2019-06-10 21:00:00,0.0,June
475,2019-06-10 21:30:00,0.0,June
476,2019-06-10 22:00:00,0.0,June
477,2019-06-10 22:30:00,0.0,June
478,2019-06-10 23:00:00,0.0,June
479,2019-06-10 23:30:00,0.0,June
480,2019-06-11 00:00:00,0.0,June
481,2019-06-11 00:30:00,0.0,June
482,2019-06-11 01:00:00,0.0,June
483,2019-06-11 01:30:00,0.0,June
484,2019-06-11 02:00:00,0.0,June
485,2019-06-11 02:30:00,0.0,June
486,2019-06-11 03:00:00,0.0,June
487,2019-06-11 03:30:00,0.0,June
488,2019-06-11 04:00:00,0.0,June
489,2019-06-11 04:30:00,0.0,June
490,2019-06-11 05:00:00,0.0,June
491,2019-06-11 05:30:00,0.0,June
492,2019-06-11 06:00:00,0.0,June
493,2019-06-11 06:30:00,0.0,June
494,2019-06-11 07:00:00,0.0,June
495,2019-06-11 07:30:00,0.001,June
496,2019-06-11 08:00:00,0.0,June
497,2019-06-11 08:30:00,0.013999999999999999,June
498,2019-06-11 09:00:00,0.026000000000000002,June
499,2019-06-11 09:30:00,0.11199999999999999,June
500,2019-06-11 10:00:00,0.16,June
501,2019-06-11 10:30:00,0.059000000000000004,June
502,2019-06-11 11:00:00,0.026000000000000002,June
503,2019-06-11 11:30:00,0.076,June
504,2019-06-11 12:00:00,0.257,June
505,2019-06-11 12:30:00,0.21,June
506,2019-06-11 13:00:00,0.242,June
507,2019-06-11 13:30:00,0.087,June
508,2019-06-11 14:00:00,0.08800000000000001,June
509,2019-06-11 14:30:00,0.049,June
510,2019-06-11 15:00:00,0.052000000000000005,June
511,2019-06-11 15:30:00,0.066,June
512,2019-06-11 16:00:00,0.087,June
513,2019-06-11 16:30:00,0.045,June
514,2019-06-11 17:00:00,0.022000000000000002,June
515,2019-06-11 17:30:00,0.01,June
516,2019-06-11 18:00:00,0.015,June
517,2019-06-11 18:30:00,0.016,June
518,2019-06-11 19:00:00,0.016,June
519,2019-06-11 19:30:00,0.064,June
520,2019-06-11 20:00:00,0.163,June
521,2019-06-11 20:30:00,0.0,June
522,2019-06-11 21:00:00,0.003,June
523,2019-06-11 21:30:00,0.003,June
524,2019-06-11 22:00:00,0.005,June
525,2019-06-11 22:30:00,0.002,June
526,2019-06-11 23:00:00,0.0,June
527,2019-06-11 23:30:00,0.0,June
528,2019-06-12 00:00:00,0.002,June
529,2019-06-12 00:30:00,0.001,June
530,2019-06-12 01:00:00,0.018000000000000002,June
531,2019-06-12 01:30:00,0.04,June
532,2019-06-12 02:00:00,0.049,June
533,2019-06-12 02:30:00,0.017,June
534,2019-06-12 03:00:00,0.013999999999999999,June
535,2019-06-12 03:30:00,0.009000000000000001,June
536,2019-06-12 04:00:00,0.004,June
537,2019-06-12 04:30:00,0.004,June
538,2019-06-12 05:00:00,0.0,June
539,2019-06-12 05:30:00,0.005,June
540,2019-06-12 06:00:00,0.013999999999999999,June
541,2019-06-12 06:30:00,0.068,June
542,2019-06-12 07:00:00,0.158,June
543,2019-06-12 07:30:00,0.11199999999999999,June
544,2019-06-12 08:00:00,0.098,June
545,2019-06-12 08:30:00,0.052000000000000005,June
546,2019-06-12 09:00:00,0.025,June
547,2019-06-12 09:30:00,0.008,June
548,2019-06-12 10:00:00,0.013000000000000001,June
549,2019-06-12 10:30:00,0.027999999999999997,June
550,2019-06-12 11:00:00,0.045,June
551,2019-06-12 11:30:00,0.083,June
552,2019-06-12 12:00:00,0.171,June
553,2019-06-12 12:30:00,0.445,June
554,2019-06-12 13:00:00,0.647,June
555,2019-06-12 13:30:00,0.67,June
556,2019-06-12 14:00:00,0.29100000000000004,June
557,2019-06-12 14:30:00,0.152,June
558,2019-06-12 15:00:00,0.076,June
559,2019-06-12 15:30:00,0.07400000000000001,June
560,2019-06-12 16:00:00,0.002,June
561,2019-06-12 16:30:00,0.0,June
562,2019-06-12 17:00:00,0.0,June
563,2019-06-12 17:30:00,0.0,June
564,2019-06-12 18:00:00,0.0,June
565,2019-06-12 18:30:00,0.0,June
566,2019-06-12 19:00:00,0.0,June
567,2019-06-12 19:30:00,0.0,June
568,2019-06-12 20:00:00,0.0,June
569,2019-06-12 20:30:00,0.003,June
570,2019-06-12 21:00:00,0.005,June
571,2019-06-12 21:30:00,0.003,June
572,2019-06-12 22:00:00,0.002,June
573,2019-06-12 22:30:00,0.0,June
574,2019-06-12 23:00:00,0.0,June
575,2019-06-12 23:30:00,0.0,June
576,2019-06-13 00:00:00,0.0,June
577,2019-06-13 00:30:00,0.0,June
578,2019-06-13 01:00:00,0.0,June
579,2019-06-13 01:30:00,0.0,June
580,2019-06-13 02:00:00,0.0,June
581,2019-06-13 02:30:00,0.0,June
582,2019-06-13 03:00:00,0.0,June
583,2019-06-13 03:30:00,0.0,June
584,2019-06-13 04:00:00,0.0,June
585,2019-06-13 04:30:00,0.0,June
586,2019-06-13 05:00:00,0.001,June
587,2019-06-13 05:30:00,0.0,June
588,2019-06-13 06:00:00,0.003,June
589,2019-06-13 06:30:00,0.01,June
590,2019-06-13 07:00:00,0.021,June
591,2019-06-13 07:30:00,0.043,June
592,2019-06-13 08:00:00,0.043,June
593,2019-06-13 08:30:00,0.087,June
594,2019-06-13 09:00:00,0.085,June
595,2019-06-13 09:30:00,0.172,June
596,2019-06-13 10:00:00,0.278,June
597,2019-06-13 10:30:00,0.557,June
598,2019-06-13 11:00:00,0.597,June
599,2019-06-13 11:30:00,0.602,June
600,2019-06-13 12:00:00,0.406,June
601,2019-06-13 12:30:00,0.615,June
602,2019-06-13 13:00:00,0.622,June
603,2019-06-13 13:30:00,0.8170000000000001,June
604,2019-06-13 14:00:00,0.519,June
605,2019-06-13 14:30:00,0.428,June
606,2019-06-13 15:00:00,0.442,June
607,2019-06-13 15:30:00,0.326,June
608,2019-06-13 16:00:00,0.499,June
609,2019-06-13 16:30:00,0.495,June
610,2019-06-13 17:00:00,0.23600000000000002,June
611,2019-06-13 17:30:00,0.162,June
612,2019-06-13 18:00:00,0.083,June
613,2019-06-13 18:30:00,0.037000000000000005,June
614,2019-06-13 19:00:00,0.006999999999999999,June
615,2019-06-13 19:30:00,0.001,June
616,2019-06-13 20:00:00,0.0,June
617,2019-06-13 20:30:00,0.0,June
618,2019-06-13 21:00:00,0.0,June
619,2019-06-13 21:30:00,0.0,June
620,2019-06-13 22:00:00,0.0,June
621,2019-06-13 22:30:00,0.0,June
622,2019-06-13 23:00:00,0.0,June
623,2019-06-13 23:30:00,0.0,June
624,2019-06-14 00:00:00,0.0,June
625,2019-06-14 00:30:00,0.0,June
626,2019-06-14 01:00:00,0.0,June
627,2019-06-14 01:30:00,0.0,June
628,2019-06-14 02:00:00,0.0,June
629,2019-06-14 02:30:00,0.0,June
630,2019-06-14 03:00:00,0.001,June
631,2019-06-14 03:30:00,0.003,June
632,2019-06-14 04:00:00,0.0,June
633,2019-06-14 04:30:00,0.0,June
634,2019-06-14 05:00:00,0.0,June
635,2019-06-14 05:30:00,0.0,June
636,2019-06-14 06:00:00,0.0,June
637,2019-06-14 06:30:00,0.0,June
638,2019-06-14 07:00:00,0.0,June
639,2019-06-14 07:30:00,0.0,June
640,2019-06-14 08:00:00,0.0,June
641,2019-06-14 08:30:00,0.0,June
642,2019-06-14 09:00:00,0.0,June
643,2019-06-14 09:30:00,0.0,June
644,2019-06-14 10:00:00,0.0,June
645,2019-06-14 10:30:00,0.0,June
